V_i=5000,V_h=9000
Ising: E=0.2977, m=-0.067;  Heat bath: E=0.3844, T = 2.123; E_tot=0.357∓0.014
Ising: E=0.2311, m=-0.098;  Heat bath: E=0.3002, T = 1.182; E_tot=0.276∓0.014
Ising: E=0.2302, m=-0.109;  Heat bath: E=0.2992, T = 1.175; E_tot=0.275∓0.014
Ising: E=0.2289, m=-0.025;  Heat bath: E=0.2998, T = 1.179; E_tot=0.276∓0.014
Ising: E=0.2310, m=-0.144;  Heat bath: E=0.2982, T = 1.168; E_tot=0.275∓0.014
Ising: E=0.2304, m=-0.160;  Heat bath: E=0.2980, T = 1.167; E_tot=0.275∓0.014
Ising: E=0.2259, m=-0.179;  Heat bath: E=0.2992, T = 1.175; E_tot=0.275∓0.014
Ising: E=0.2274, m=-0.073;  Heat bath: E=0.2978, T = 1.166; E_tot=0.274∓0.014
Ising: E=0.2261, m=-0.033;  Heat bath: E=0.2963, T = 1.156; E_tot=0.272∓0.014
Ising: E=0.2244, m=-0.211;  Heat bath: E=0.2971, T = 1.161; E_tot=0.273∓0.014
Ising: E=0.2245, m=-0.152;  Heat bath: E=0.2967, T = 1.159; E_tot=0.272∓0.014
Ising: E=0.2198, m=-0.103;  Heat bath: E=0.2968, T = 1.159; E_tot=0.271∓0.014
Ising: E=0.2142, m=-0.118;  Heat bath: E=0.2961, T = 1.155; E_tot=0.270∓0.014
Ising: E=0.2099, m=-0.149;  Heat bath: E=0.2973, T = 1.163; E_tot=0.270∓0.014
Ising: E=0.2129, m=-0.078;  Heat bath: E=0.2959, T = 1.153; E_tot=0.269∓0.014
Ising: E=0.2082, m=-0.016;  Heat bath: E=0.2964, T = 1.157; E_tot=0.269∓0.014
Ising: E=0.2090, m=0.059;  Heat bath: E=0.2956, T = 1.152; E_tot=0.268∓0.014
Ising: E=0.2154, m=-0.053;  Heat bath: E=0.2936, T = 1.139; E_tot=0.268∓0.014
Ising: E=0.2064, m=-0.138;  Heat bath: E=0.2950, T = 1.148; E_tot=0.267∓0.014
Ising: E=0.2136, m=-0.300;  Heat bath: E=0.2924, T = 1.131; E_tot=0.267∓0.014
Ising: E=0.2146, m=-0.210;  Heat bath: E=0.2919, T = 1.128; E_tot=0.266∓0.014
Ising: E=0.2112, m=-0.063;  Heat bath: E=0.2916, T = 1.126; E_tot=0.265∓0.014
Ising: E=0.2112, m=-0.085;  Heat bath: E=0.2915, T = 1.126; E_tot=0.265∓0.014
Ising: E=0.2088, m=-0.192;  Heat bath: E=0.2909, T = 1.122; E_tot=0.264∓0.014
Ising: E=0.2108, m=-0.107;  Heat bath: E=0.2894, T = 1.113; E_tot=0.264∓0.014
Ising: E=0.2094, m=-0.063;  Heat bath: E=0.2892, T = 1.112; E_tot=0.263∓0.014
Ising: E=0.2079, m=-0.013;  Heat bath: E=0.2901, T = 1.118; E_tot=0.264∓0.014
Ising: E=0.2091, m=-0.196;  Heat bath: E=0.2889, T = 1.110; E_tot=0.263∓0.014
Ising: E=0.2041, m=-0.216;  Heat bath: E=0.2884, T = 1.107; E_tot=0.261∓0.014
Ising: E=0.2024, m=-0.197;  Heat bath: E=0.2889, T = 1.110; E_tot=0.261∓0.014
Ising: E=0.2036, m=-0.253;  Heat bath: E=0.2876, T = 1.103; E_tot=0.261∓0.014
Ising: E=0.1964, m=-0.124;  Heat bath: E=0.2897, T = 1.115; E_tot=0.261∓0.014
Ising: E=0.2037, m=-0.182;  Heat bath: E=0.2864, T = 1.095; E_tot=0.260∓0.014
Ising: E=0.2008, m=-0.206;  Heat bath: E=0.2865, T = 1.096; E_tot=0.259∓0.014
Ising: E=0.1979, m=-0.089;  Heat bath: E=0.2859, T = 1.092; E_tot=0.258∓0.014
Ising: E=0.1977, m=-0.312;  Heat bath: E=0.2852, T = 1.088; E_tot=0.257∓0.014
Ising: E=0.1911, m=-0.209;  Heat bath: E=0.2864, T = 1.096; E_tot=0.257∓0.014
Ising: E=0.1913, m=-0.188;  Heat bath: E=0.2858, T = 1.092; E_tot=0.257∓0.014
Ising: E=0.1910, m=-0.243;  Heat bath: E=0.2861, T = 1.093; E_tot=0.257∓0.014
Ising: E=0.1946, m=-0.196;  Heat bath: E=0.2842, T = 1.083; E_tot=0.256∓0.014
Ising: E=0.1935, m=-0.266;  Heat bath: E=0.2838, T = 1.080; E_tot=0.255∓0.014
Ising: E=0.1988, m=-0.292;  Heat bath: E=0.2826, T = 1.074; E_tot=0.256∓0.014
Ising: E=0.1956, m=-0.268;  Heat bath: E=0.2839, T = 1.081; E_tot=0.256∓0.014
Ising: E=0.1946, m=-0.316;  Heat bath: E=0.2821, T = 1.070; E_tot=0.254∓0.014
Ising: E=0.1919, m=-0.182;  Heat bath: E=0.2827, T = 1.074; E_tot=0.254∓0.014
Ising: E=0.1878, m=-0.133;  Heat bath: E=0.2824, T = 1.072; E_tot=0.253∓0.014
Ising: E=0.1920, m=-0.316;  Heat bath: E=0.2804, T = 1.061; E_tot=0.252∓0.014
Ising: E=0.1941, m=-0.330;  Heat bath: E=0.2808, T = 1.063; E_tot=0.253∓0.014
Ising: E=0.1964, m=-0.196;  Heat bath: E=0.2790, T = 1.053; E_tot=0.252∓0.014
Ising: E=0.1846, m=-0.140;  Heat bath: E=0.2808, T = 1.063; E_tot=0.251∓0.014
Ising: E=0.1852, m=-0.243;  Heat bath: E=0.2798, T = 1.058; E_tot=0.251∓0.014
Ising: E=0.1797, m=-0.323;  Heat bath: E=0.2807, T = 1.063; E_tot=0.250∓0.014
Ising: E=0.1804, m=-0.172;  Heat bath: E=0.2801, T = 1.059; E_tot=0.250∓0.014
Ising: E=0.1769, m=-0.049;  Heat bath: E=0.2799, T = 1.058; E_tot=0.249∓0.014
Ising: E=0.1804, m=0.047;  Heat bath: E=0.2781, T = 1.049; E_tot=0.248∓0.014
Ising: E=0.1759, m=-0.074;  Heat bath: E=0.2788, T = 1.052; E_tot=0.248∓0.014
Ising: E=0.1742, m=0.028;  Heat bath: E=0.2782, T = 1.049; E_tot=0.247∓0.014
Ising: E=0.1660, m=-0.306;  Heat bath: E=0.2799, T = 1.058; E_tot=0.246∓0.014
Ising: E=0.1661, m=-0.272;  Heat bath: E=0.2792, T = 1.054; E_tot=0.246∓0.014
Ising: E=0.1693, m=-0.223;  Heat bath: E=0.2768, T = 1.041; E_tot=0.245∓0.014
Ising: E=0.1716, m=0.018;  Heat bath: E=0.2751, T = 1.032; E_tot=0.244∓0.014
Ising: E=0.1734, m=-0.205;  Heat bath: E=0.2747, T = 1.030; E_tot=0.244∓0.014
Ising: E=0.1724, m=-0.419;  Heat bath: E=0.2741, T = 1.027; E_tot=0.243∓0.014
Ising: E=0.1745, m=-0.360;  Heat bath: E=0.2729, T = 1.021; E_tot=0.243∓0.014
Ising: E=0.1750, m=-0.386;  Heat bath: E=0.2720, T = 1.016; E_tot=0.242∓0.014
Ising: E=0.1732, m=-0.219;  Heat bath: E=0.2716, T = 1.014; E_tot=0.242∓0.014
Ising: E=0.1701, m=-0.496;  Heat bath: E=0.2721, T = 1.016; E_tot=0.241∓0.014
Ising: E=0.1706, m=-0.328;  Heat bath: E=0.2715, T = 1.013; E_tot=0.241∓0.014
Ising: E=0.1717, m=-0.450;  Heat bath: E=0.2706, T = 1.009; E_tot=0.240∓0.014
Ising: E=0.1646, m=-0.336;  Heat bath: E=0.2721, T = 1.016; E_tot=0.240∓0.014
Ising: E=0.1601, m=0.007;  Heat bath: E=0.2725, T = 1.018; E_tot=0.239∓0.014
Ising: E=0.1626, m=-0.525;  Heat bath: E=0.2722, T = 1.017; E_tot=0.240∓0.014
Ising: E=0.1600, m=-0.567;  Heat bath: E=0.2716, T = 1.014; E_tot=0.239∓0.014
Ising: E=0.1592, m=-0.530;  Heat bath: E=0.2715, T = 1.013; E_tot=0.238∓0.014
Ising: E=0.1603, m=-0.362;  Heat bath: E=0.2718, T = 1.015; E_tot=0.239∓0.014
Ising: E=0.1696, m=-0.436;  Heat bath: E=0.2687, T = 0.999; E_tot=0.238∓0.014
Ising: E=0.1598, m=-0.411;  Heat bath: E=0.2701, T = 1.006; E_tot=0.237∓0.014
Ising: E=0.1622, m=-0.454;  Heat bath: E=0.2686, T = 0.998; E_tot=0.237∓0.014
Ising: E=0.1615, m=-0.484;  Heat bath: E=0.2678, T = 0.994; E_tot=0.236∓0.014
Ising: E=0.1621, m=-0.399;  Heat bath: E=0.2679, T = 0.995; E_tot=0.236∓0.014
Ising: E=0.1573, m=-0.208;  Heat bath: E=0.2684, T = 0.997; E_tot=0.235∓0.014
Ising: E=0.1593, m=-0.553;  Heat bath: E=0.2679, T = 0.995; E_tot=0.236∓0.014
Ising: E=0.1585, m=-0.434;  Heat bath: E=0.2664, T = 0.987; E_tot=0.234∓0.014
Ising: E=0.1550, m=-0.485;  Heat bath: E=0.2659, T = 0.985; E_tot=0.233∓0.014
Ising: E=0.1609, m=-0.273;  Heat bath: E=0.2649, T = 0.980; E_tot=0.234∓0.014
Ising: E=0.1562, m=-0.326;  Heat bath: E=0.2650, T = 0.980; E_tot=0.233∓0.014
Ising: E=0.1533, m=-0.502;  Heat bath: E=0.2662, T = 0.986; E_tot=0.233∓0.014
Ising: E=0.1477, m=-0.228;  Heat bath: E=0.2660, T = 0.985; E_tot=0.232∓0.014
Ising: E=0.1491, m=-0.502;  Heat bath: E=0.2652, T = 0.981; E_tot=0.231∓0.014
Ising: E=0.1463, m=-0.509;  Heat bath: E=0.2648, T = 0.979; E_tot=0.230∓0.014
Ising: E=0.1459, m=-0.612;  Heat bath: E=0.2655, T = 0.983; E_tot=0.231∓0.014
Ising: E=0.1452, m=-0.506;  Heat bath: E=0.2651, T = 0.981; E_tot=0.230∓0.014
Ising: E=0.1434, m=-0.654;  Heat bath: E=0.2652, T = 0.981; E_tot=0.230∓0.014
Ising: E=0.1441, m=-0.535;  Heat bath: E=0.2637, T = 0.974; E_tot=0.229∓0.014
Ising: E=0.1447, m=-0.355;  Heat bath: E=0.2627, T = 0.969; E_tot=0.228∓0.014
Ising: E=0.1412, m=-0.563;  Heat bath: E=0.2641, T = 0.976; E_tot=0.229∓0.014
Ising: E=0.1371, m=-0.653;  Heat bath: E=0.2644, T = 0.977; E_tot=0.228∓0.014
Ising: E=0.1423, m=-0.590;  Heat bath: E=0.2629, T = 0.970; E_tot=0.228∓0.014
Ising: E=0.1447, m=-0.554;  Heat bath: E=0.2613, T = 0.962; E_tot=0.227∓0.014
Ising: E=0.1419, m=-0.588;  Heat bath: E=0.2612, T = 0.962; E_tot=0.227∓0.014
Ising: E=0.1421, m=-0.594;  Heat bath: E=0.2606, T = 0.959; E_tot=0.226∓0.014
Ising: E=0.1399, m=-0.491;  Heat bath: E=0.2609, T = 0.960; E_tot=0.226∓0.014
Ising: E=0.1374, m=-0.693;  Heat bath: E=0.2607, T = 0.959; E_tot=0.225∓0.014
Ising: E=0.1313, m=-0.708;  Heat bath: E=0.2613, T = 0.962; E_tot=0.224∓0.014
Ising: E=0.1308, m=-0.670;  Heat bath: E=0.2615, T = 0.963; E_tot=0.224∓0.014
Ising: E=0.1344, m=-0.692;  Heat bath: E=0.2599, T = 0.956; E_tot=0.224∓0.014
Ising: E=0.1280, m=-0.558;  Heat bath: E=0.2615, T = 0.963; E_tot=0.224∓0.014
Ising: E=0.1273, m=-0.694;  Heat bath: E=0.2602, T = 0.957; E_tot=0.223∓0.014
Ising: E=0.1275, m=-0.656;  Heat bath: E=0.2602, T = 0.957; E_tot=0.223∓0.014
Ising: E=0.1293, m=-0.714;  Heat bath: E=0.2589, T = 0.951; E_tot=0.222∓0.014
Ising: E=0.1277, m=-0.749;  Heat bath: E=0.2590, T = 0.951; E_tot=0.222∓0.014
Ising: E=0.1276, m=-0.710;  Heat bath: E=0.2589, T = 0.951; E_tot=0.222∓0.014
Ising: E=0.1283, m=-0.722;  Heat bath: E=0.2572, T = 0.943; E_tot=0.220∓0.014
Ising: E=0.1227, m=-0.720;  Heat bath: E=0.2576, T = 0.945; E_tot=0.220∓0.014
Ising: E=0.1255, m=-0.749;  Heat bath: E=0.2575, T = 0.944; E_tot=0.220∓0.014
Ising: E=0.1241, m=-0.694;  Heat bath: E=0.2566, T = 0.940; E_tot=0.219∓0.014
Ising: E=0.1268, m=-0.744;  Heat bath: E=0.2551, T = 0.933; E_tot=0.218∓0.014
Ising: E=0.1268, m=-0.764;  Heat bath: E=0.2551, T = 0.933; E_tot=0.218∓0.014
Ising: E=0.1255, m=-0.741;  Heat bath: E=0.2551, T = 0.933; E_tot=0.218∓0.014
Ising: E=0.1250, m=-0.734;  Heat bath: E=0.2544, T = 0.930; E_tot=0.218∓0.014
Ising: E=0.1193, m=-0.746;  Heat bath: E=0.2564, T = 0.939; E_tot=0.218∓0.014
Ising: E=0.1211, m=-0.766;  Heat bath: E=0.2556, T = 0.936; E_tot=0.218∓0.014
Ising: E=0.1175, m=-0.775;  Heat bath: E=0.2558, T = 0.936; E_tot=0.217∓0.014
Ising: E=0.1234, m=-0.751;  Heat bath: E=0.2528, T = 0.923; E_tot=0.216∓0.014
Ising: E=0.1229, m=-0.753;  Heat bath: E=0.2534, T = 0.926; E_tot=0.216∓0.014
Ising: E=0.1218, m=-0.751;  Heat bath: E=0.2525, T = 0.921; E_tot=0.215∓0.014
Ising: E=0.1250, m=-0.686;  Heat bath: E=0.2510, T = 0.915; E_tot=0.215∓0.014
Ising: E=0.1222, m=-0.740;  Heat bath: E=0.2520, T = 0.919; E_tot=0.215∓0.014
Ising: E=0.1241, m=-0.745;  Heat bath: E=0.2507, T = 0.913; E_tot=0.214∓0.014
Ising: E=0.1208, m=-0.730;  Heat bath: E=0.2514, T = 0.917; E_tot=0.214∓0.014
Ising: E=0.1202, m=-0.745;  Heat bath: E=0.2514, T = 0.917; E_tot=0.214∓0.014
Ising: E=0.1197, m=-0.722;  Heat bath: E=0.2513, T = 0.916; E_tot=0.214∓0.014
Ising: E=0.1201, m=-0.723;  Heat bath: E=0.2501, T = 0.911; E_tot=0.213∓0.014
Ising: E=0.1183, m=-0.780;  Heat bath: E=0.2504, T = 0.912; E_tot=0.213∓0.014
Ising: E=0.1178, m=-0.775;  Heat bath: E=0.2496, T = 0.909; E_tot=0.212∓0.014
Ising: E=0.1205, m=-0.774;  Heat bath: E=0.2495, T = 0.908; E_tot=0.213∓0.014
Ising: E=0.1196, m=-0.740;  Heat bath: E=0.2486, T = 0.904; E_tot=0.212∓0.014
Ising: E=0.1193, m=-0.761;  Heat bath: E=0.2481, T = 0.902; E_tot=0.211∓0.014
Ising: E=0.1163, m=-0.804;  Heat bath: E=0.2477, T = 0.900; E_tot=0.210∓0.014
Ising: E=0.1194, m=-0.776;  Heat bath: E=0.2464, T = 0.894; E_tot=0.210∓0.014
Ising: E=0.1170, m=-0.770;  Heat bath: E=0.2458, T = 0.892; E_tot=0.209∓0.014
Ising: E=0.1177, m=-0.771;  Heat bath: E=0.2458, T = 0.892; E_tot=0.209∓0.014
Ising: E=0.1158, m=-0.774;  Heat bath: E=0.2458, T = 0.892; E_tot=0.209∓0.014
Ising: E=0.1147, m=-0.783;  Heat bath: E=0.2456, T = 0.891; E_tot=0.208∓0.014
Ising: E=0.1166, m=-0.782;  Heat bath: E=0.2444, T = 0.886; E_tot=0.208∓0.014
Ising: E=0.1183, m=-0.750;  Heat bath: E=0.2440, T = 0.884; E_tot=0.208∓0.014
Ising: E=0.1168, m=-0.766;  Heat bath: E=0.2437, T = 0.883; E_tot=0.207∓0.014
Ising: E=0.1160, m=-0.777;  Heat bath: E=0.2433, T = 0.881; E_tot=0.207∓0.014
Ising: E=0.1141, m=-0.810;  Heat bath: E=0.2431, T = 0.881; E_tot=0.206∓0.014
Ising: E=0.1166, m=-0.779;  Heat bath: E=0.2426, T = 0.879; E_tot=0.207∓0.014
Ising: E=0.1140, m=-0.776;  Heat bath: E=0.2429, T = 0.879; E_tot=0.206∓0.014
Ising: E=0.1168, m=-0.800;  Heat bath: E=0.2417, T = 0.875; E_tot=0.206∓0.014
Ising: E=0.1177, m=-0.778;  Heat bath: E=0.2406, T = 0.870; E_tot=0.205∓0.014
Ising: E=0.1166, m=-0.787;  Heat bath: E=0.2403, T = 0.869; E_tot=0.205∓0.014
Ising: E=0.1170, m=-0.783;  Heat bath: E=0.2402, T = 0.868; E_tot=0.205∓0.014
Ising: E=0.1168, m=-0.783;  Heat bath: E=0.2394, T = 0.865; E_tot=0.204∓0.014
Ising: E=0.1170, m=-0.774;  Heat bath: E=0.2394, T = 0.865; E_tot=0.204∓0.014
Ising: E=0.1173, m=-0.720;  Heat bath: E=0.2382, T = 0.860; E_tot=0.203∓0.014
Ising: E=0.1159, m=-0.750;  Heat bath: E=0.2385, T = 0.861; E_tot=0.203∓0.014
Ising: E=0.1157, m=-0.770;  Heat bath: E=0.2387, T = 0.862; E_tot=0.203∓0.014
Ising: E=0.1136, m=-0.806;  Heat bath: E=0.2386, T = 0.862; E_tot=0.203∓0.014
Ising: E=0.1139, m=-0.771;  Heat bath: E=0.2377, T = 0.858; E_tot=0.202∓0.014
Ising: E=0.1149, m=-0.734;  Heat bath: E=0.2370, T = 0.855; E_tot=0.202∓0.014
Ising: E=0.1150, m=-0.778;  Heat bath: E=0.2371, T = 0.856; E_tot=0.202∓0.014
Ising: E=0.1149, m=-0.762;  Heat bath: E=0.2357, T = 0.850; E_tot=0.201∓0.014
Ising: E=0.1168, m=-0.747;  Heat bath: E=0.2353, T = 0.849; E_tot=0.201∓0.014
Ising: E=0.1167, m=-0.730;  Heat bath: E=0.2351, T = 0.847; E_tot=0.201∓0.014
