Ising: E=0.2503, m=-0.156;  Heat bath: E=0.2994, T = 1.176; E_tot=0.259∓0.023
Ising: E=0.2493, m=-0.034;  Heat bath: E=0.2972, T = 1.162; E_tot=0.257∓0.023
Ising: E=0.2502, m=-0.064;  Heat bath: E=0.2975, T = 1.164; E_tot=0.258∓0.023
Ising: E=0.2490, m=-0.012;  Heat bath: E=0.2962, T = 1.155; E_tot=0.257∓0.023
Ising: E=0.2447, m=-0.153;  Heat bath: E=0.2950, T = 1.148; E_tot=0.254∓0.023
Ising: E=0.2414, m=-0.045;  Heat bath: E=0.3011, T = 1.187; E_tot=0.256∓0.023
Ising: E=0.2414, m=-0.215;  Heat bath: E=0.2991, T = 1.174; E_tot=0.255∓0.023
Ising: E=0.2422, m=-0.190;  Heat bath: E=0.2976, T = 1.164; E_tot=0.254∓0.023
Ising: E=0.2427, m=-0.112;  Heat bath: E=0.2967, T = 1.158; E_tot=0.254∓0.023
Ising: E=0.2372, m=-0.005;  Heat bath: E=0.2990, T = 1.174; E_tot=0.253∓0.023
Ising: E=0.2369, m=-0.090;  Heat bath: E=0.2963, T = 1.156; E_tot=0.251∓0.023
Ising: E=0.2358, m=0.026;  Heat bath: E=0.2981, T = 1.168; E_tot=0.252∓0.023
Ising: E=0.2377, m=-0.104;  Heat bath: E=0.2958, T = 1.153; E_tot=0.251∓0.023
Ising: E=0.2364, m=0.006;  Heat bath: E=0.2973, T = 1.163; E_tot=0.251∓0.023
Ising: E=0.2346, m=-0.086;  Heat bath: E=0.2936, T = 1.139; E_tot=0.249∓0.023
Ising: E=0.2341, m=-0.122;  Heat bath: E=0.2932, T = 1.136; E_tot=0.248∓0.023
Ising: E=0.2340, m=-0.060;  Heat bath: E=0.2917, T = 1.127; E_tot=0.247∓0.023
Ising: E=0.2362, m=-0.156;  Heat bath: E=0.2904, T = 1.119; E_tot=0.248∓0.023
Ising: E=0.2306, m=-0.056;  Heat bath: E=0.2930, T = 1.135; E_tot=0.246∓0.023
Ising: E=0.2336, m=-0.017;  Heat bath: E=0.2893, T = 1.112; E_tot=0.246∓0.023
Ising: E=0.2336, m=-0.062;  Heat bath: E=0.2873, T = 1.101; E_tot=0.245∓0.023
